CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Date,Time,PollutionLevel
0.235294118,0.166405024,0.118323191,0.314705882,0.352017937,0.66065389,0.466158673,3/21/2004,00.00.00,2
0.176470588,0.116169545,0.089925625,0.264705882,0.338565022,0.686583991,0.466158673,3/21/2004,01.00.00,1
0.134453782,0.09733124,0.060175794,0.247058824,0.349775785,0.638105975,0.445988346,3/21/2004,02.00.00,1
0.134453782,0.102040816,0,0,0.340807175,0.65276212,0.445540117,3/21/2004,03.00.00,1
0,0.091051805,0.057471264,0.255882353,0.34529148,0.651634724,0.449125952,3/21/2004,04.00.00,1
0.092436975,0.062794349,0.037187289,0.194117647,0.334080717,0.683201804,0.457194083,3/21/2004,05.00.00,0
0.058823529,0.032967033,0.016227181,0.105882353,0.325112108,0.710259301,0.462572837,3/21/2004,06.00.00,0
0.067226891,0.056514914,0.048681542,0.182352941,0.31838565,0.746335964,0.476467952,3/21/2004,07.00.00,0
0.100840336,0.069073783,0.082488168,0.267647059,0.325112108,0.736189402,0.479605558,3/21/2004,08.00.00,1
0.117647059,0.08477237,0.07505071,0.261764706,0.343049327,0.70011274,0.480950247,3/21/2004,09.00.00,1
0.142857143,0.111459969,0.0831643,0.273529412,0.365470852,0.665163472,0.487225459,3/21/2004,10.00.00,1
0.151260504,0.114599686,0.071670047,0.238235294,0.423766816,0.559188275,0.479605558,3/21/2004,11.00.00,1
0.151260504,0.119309262,0.06964165,0.241176471,0.434977578,0.519729425,0.459435231,3/21/2004,12.00.00,1
0.159663866,0.106750392,0.068965517,0.235294118,0.466367713,0.468996618,0.452263559,3/21/2004,13.00.00,1
0.109243697,0.072213501,0.032454361,0.141176471,0.479820628,0.454340474,0.454056477,3/21/2004,14.00.00,0
0.134453782,0.131868132,0.042596349,0.179411765,0.475336323,0.443066516,0.438816674,3/21/2004,15.00.00,1
0.159663866,0.108320251,0.066260987,0.261764706,0.455156951,0.428410372,0.400717167,3/21/2004,16.00.00,1
0.193277311,0.141287284,0.089249493,0.308823529,0.434977578,0.465614431,0.412819364,3/21/2004,17.00.00,2
0.319327731,0.237048666,0.116970926,0.341176471,0.414798206,0.493799324,0.414612281,3/21/2004,18.00.00,2
0.294117647,0.197802198,0.125084517,0.35,0.399103139,0.542277339,0.434334379,3/21/2004,19.00.00,2
0.361344538,0.237048666,0.179851251,0.423529412,0.401345291,0.528748591,0.426714478,3/21/2004,20.00.00,2
0.235294118,0.155416013,0.127112914,0.361764706,0.390134529,0.553551297,0.434334379,3/21/2004,21.00.00,2
0.159663866,0.125588697,0.082488168,0.308823529,0.381165919,0.582863585,0.444195428,3/21/2004,22.00.00,1
0.159663866,0.124018838,0.075726842,0.273529412,0.367713004,0.621195039,0.457194083,3/21/2004,23.00.00,1
0.142857143,0.095761381,0.062880325,0.252941176,0.360986547,0.67643743,0.489466607,3/22/2004,00.00.00,1
0.12605042,0.080062794,0.050033807,0.223529412,0.35426009,0.682074408,0.484536082,3/22/2004,01.00.00,1
0.050420168,0.026687598,0.015551048,0.097058824,0.365470852,0.642615558,0.470192739,3/22/2004,02.00.00,0
0.033613445,0.010989011,0,0,0.378923767,0.607666291,0.462124608,3/22/2004,03.00.00,0
0,0.01255887,0.011494253,0.079411765,0.360986547,0.630214205,0.454952936,3/22/2004,04.00.00,0
0.025210084,0.010989011,0.010141988,0.067647059,0.369955157,0.607666291,0.450470641,3/22/2004,05.00.00,0
0.050420168,0.031397174,0.027721433,0.135294118,0.367713004,0.608793687,0.447333035,3/22/2004,06.00.00,0
0.100840336,0.080062794,0.058147397,0.223529412,0.352017937,0.649379932,0.457194083,3/22/2004,07.00.00,1
0.302521008,0.277864992,0.15280595,0.341176471,0.35426009,0.605411499,0.428955625,3/22/2004,08.00.00,2
0.31092437,0.288854003,0.14469236,0.338235294,0.390134529,0.474633596,0.371134021,3/22/2004,09.00.00,2
0.151260504,0.108320251,0.07775524,0.244117647,0.401345291,0.432919955,0.349170775,3/22/2004,10.00.00,1
0.134453782,0.114599686,0.083840433,0.255882353,0.414798206,0.413754228,0.347826087,3/22/2004,11.00.00,1
0.159663866,0.150706436,0.082488168,0.264705882,0.470852018,0.333709132,0.325414612,3/22/2004,12.00.00,1
0.168067227,0.163265306,0.07234618,0.255882353,0.477578475,0.316798196,0.316898252,3/22/2004,13.00.00,1
0.18487395,0.175824176,0.089925625,0.291176471,0.477578475,0.294250282,0.293142089,3/22/2004,14.00.00,2
0.176470588,0.167974882,0.087897228,0.291176471,0.477578475,0.302142052,0.299417302,3/22/2004,15.00.00,1
0.193277311,0.182103611,0.101419878,0.297058824,0.477578475,0.272829763,0.271627073,3/22/2004,16.00.00,2
0.218487395,0.19466248,0.093306288,0.302941176,0.452914798,0.321307779,0.299417302,3/22/2004,17.00.00,2
0.319327731,0.287284144,0.144016227,0.379411765,0.381165919,0.485907554,0.370237562,3/22/2004,18.00.00,2
0.369747899,0.32967033,0.156862745,0.420588235,0.349775785,0.534385569,0.374271627,3/22/2004,19.00.00,2
0.378151261,0.32967033,0.16091954,0.429411765,0.343049327,0.534385569,0.366651726,3/22/2004,20.00.00,2
0.277310924,0.227629513,0.121703854,0.364705882,0.325112108,0.560315671,0.366651726,3/22/2004,21.00.00,2
0.168067227,0.131868132,0.086544963,0.332352941,0.311659193,0.586245772,0.368892873,3/22/2004,22.00.00,2
0.092436975,0.067503925,0.043948614,0.235294118,0.325112108,0.556933484,0.363514119,3/22/2004,23.00.00,1
0.075630252,0.059654631,0.035835024,0.211764706,0.30941704,0.579481398,0.361721201,3/23/2004,00.00.00,0
0.067226891,0.042386185,0.031778229,0.188235294,0.313901345,0.578354002,0.365755267,3/23/2004,01.00.00,0
0.058823529,0.039246468,0.034482759,0.205882353,0.291479821,0.640360767,0.378305693,3/23/2004,02.00.00,0
0.042016807,0.018838305,0,0,0.246636771,0.789177001,0.413267593,3/23/2004,03.00.00,0
0,0.01255887,0.01352265,0.091176471,0.226457399,0.86583991,0.42492156,3/23/2004,04.00.00,0
0.025210084,0.009419152,0.008789723,0.064705882,0.197309417,0.907553551,0.410129987,3/23/2004,05.00.00,0
0.042016807,0.028257457,0.022312373,0.138235294,0.215246637,0.85005637,0.403406544,3/23/2004,06.00.00,0
0.092436975,0.072213501,0.06964165,0.258823529,0.219730942,0.845546787,0.40744061,3/23/2004,07.00.00,1
0.25210084,0.222919937,0.151453685,0.382352941,0.224215247,0.836527621,0.408785298,3/23/2004,08.00.00,2
0.319327731,0.32967033,0.164976335,0.388235294,0.251121076,0.785794814,0.413715823,3/23/2004,09.00.00,2
0.285714286,0.254317111,0.160243408,0.388235294,0.269058296,0.709131905,0.394441954,3/23/2004,10.00.00,2
0.25210084,0.2433281,0.148749155,0.385294118,0.286995516,0.629086809,0.367996414,3/23/2004,11.00.00,2
0.226890756,0.210361068,0.139959432,0.379411765,0.293721973,0.617812852,0.368892873,3/23/2004,12.00.00,2
0.294117647,0.265306122,0.140635565,0.388235294,0.30941704,0.602029312,0.374271627,3/23/2004,13.00.00,2
0.235294118,0.19466248,0.108181204,0.323529412,0.358744395,0.478015784,0.343792022,3/23/2004,14.00.00,2
0.159663866,0.15855573,0.08857336,0.291176471,0.316143498,0.561443067,0.357238906,3/23/2004,15.00.00,1
0.168067227,0.136577708,0.086544963,0.294117647,0.269058296,0.688838782,0.382787987,3/23/2004,16.00.00,1
0.25210084,0.216640502,0.118999324,0.358823529,0.304932735,0.615558061,0.379650381,3/23/2004,17.00.00,2
0.159663866,0.14599686,0.07234618,0.285294118,0.307174888,0.558060879,0.34513671,3/23/2004,18.00.00,1
0.226890756,0.204081633,0.08857336,0.329411765,0.262331839,0.643742954,0.350515464,3/23/2004,19.00.00,2
0.277310924,0.224489796,0.112237999,0.376470588,0.257847534,0.656144307,0.352756611,3/23/2004,20.00.00,2
0.142857143,0.119309262,0.060175794,0.297058824,0.282511211,0.611048478,0.353204841,3/23/2004,21.00.00,1
0.109243697,0.083202512,0.054766734,0.282352941,0.269058296,0.618940248,0.343343792,3/23/2004,22.00.00,1
0.109243697,0.08477237,0.052738337,0.252941176,0.246636771,0.69222097,0.361272972,3/23/2004,23.00.00,1
0.100840336,0.076923077,0.047329277,0.25,0.248878924,0.701240135,0.367548185,3/24/2004,00.00.00,1
0.092436975,0.072213501,0.051386072,0.232352941,0.242152466,0.704622322,0.362169431,3/24/2004,01.00.00,1
0.075630252,0.042386185,0.029073698,0.179411765,0.253363229,0.67643743,0.359928283,3/24/2004,02.00.00,0
0.050420168,0.025117739,0,0,0.237668161,0.694475761,0.352308382,3/24/2004,03.00.00,0
0,0.026687598,0.029749831,0.194117647,0.228699552,0.706877114,0.350067234,3/24/2004,04.00.00,0
0.050420168,0.018838305,0.022988506,0.158823529,0.244394619,0.66065389,0.341999104,3/24/2004,05.00.00,0
0.067226891,0.026687598,0.029073698,0.167647059,0.242152466,0.644870349,0.330793366,3/24/2004,06.00.00,0
0.100840336,0.075353218,0.053414469,0.220588235,0.233183857,0.667418264,0.334379202,3/24/2004,07.00.00,1
0.260504202,0.216640502,0.117647059,0.285294118,0.246636771,0.645997745,0.33617212,3/24/2004,08.00.00,2
0.369747899,0.372056515,0.158891143,0.323529412,0.251121076,0.641488162,0.339309727,3/24/2004,09.00.00,2
0.285714286,0.222919937,0.14739689,0.332352941,0.271300448,0.618940248,0.346481398,3/24/2004,10.00.00,2
0.142857143,0.125588697,0.091954023,0.258823529,0.338565022,0.499436302,0.337965038,3/24/2004,11.00.00,1
0.12605042,0.105180534,0.079107505,0.25,0.349775785,0.457722661,0.320484088,3/24/2004,12.00.00,1
0.142857143,0.136577708,0.08045977,0.282352941,0.378923767,0.390078918,0.295831466,3/24/2004,13.00.00,1
0.18487395,0.169544741,0.085192698,0.311764706,0.372197309,0.401352875,0.300313761,3/24/2004,14.00.00,2
0,0.105180534,0.067613252,0.267647059,0.253363229,0.720405862,0.383236217,3/24/2004,15.00.00,1
0.226890756,0.178963893,0.133198107,0.370588235,0.215246637,0.914317926,0.435679068,3/24/2004,16.00.00,2
0.235294118,0.210361068,0.131845842,0.382352941,0.262331839,0.77903044,0.425818019,3/24/2004,17.00.00,2
0.226890756,0.188383046,0.105476673,0.326470588,0.239910314,0.772266065,0.393993725,3/24/2004,18.00.00,2
0.378151261,0.31711146,0.167004733,0.394117647,0.239910314,0.758737317,0.387270282,3/24/2004,19.00.00,2
0.294117647,0.226059655,0.128465179,0.4,0.242152466,0.740698985,0.38054684,3/24/2004,20.00.00,2
0.218487395,0.147566719,0.114266396,0.367647059,0.230941704,0.74746336,0.373823398,3/24/2004,21.00.00,2
0.142857143,0.092621664,0.079783638,0.317647059,0.226457399,0.754227734,0.369789332,3/24/2004,22.00.00,1
0.109243697,0.070643642,0.054766734,0.255882353,0.233183857,0.688838782,0.346033169,3/24/2004,23.00.00,1
0.109243697,0.070643642,0.054090602,0.261764706,0.230941704,0.675310034,0.337068579,3/25/2004,00.00.00,1
0.084033613,0.039246468,0.028397566,0.170588235,0.246636771,0.658399098,0.344688481,3/25/2004,01.00.00,0
0.058823529,0.028257457,0.025693036,0.158823529,0.204035874,0.767756483,0.35365307,3/25/2004,02.00.00,0
0.058823529,0.021978022,0,0,0.213004484,0.768883878,0.36261766,3/25/2004,03.00.00,0
0.042016807,0.014128728,0.012170385,0.082352941,0.208520179,0.815107103,0.380995069,3/25/2004,04.00.00,0
0.042016807,0.009419152,0.00811359,0.058823529,0.221973094,0.753100338,0.365307037,3/25/2004,05.00.00,0
0.050420168,0.021978022,0.029073698,0.15,0.170403587,0.937993236,0.389959659,3/25/2004,06.00.00,0
0.092436975,0.059654631,0.056795132,0.241176471,0.18161435,0.890642616,0.382787987,3/25/2004,07.00.00,1
0.226890756,0.182103611,0.124408384,0.329411765,0.195067265,0.841037204,0.377857463,3/25/2004,08.00.00,2
0.294117647,0.279434851,0.136578769,0.35,0.192825112,0.846674183,0.377409234,3/25/2004,09.00.00,2
0.193277311,0.138147567,0.089925625,0.291176471,0.217488789,0.785794814,0.376064545,3/25/2004,10.00.00,2
0.134453782,0.106750392,0.087897228,0.288235294,0.246636771,0.726042841,0.378753922,3/25/2004,11.00.00,1
0.109243697,0.092621664,0.071670047,0.258823529,0.304932735,0.597519729,0.367996414,3/25/2004,12.00.00,1
0.168067227,0.139717425,0.089249493,0.282352941,0.31838565,0.545659526,0.348722546,3/25/2004,13.00.00,1
0.159663866,0.128728414,0.071670047,0.238235294,0.31838565,0.521984216,0.333482743,3/25/2004,14.00.00,1
0.159663866,0.135007849,0.084516565,0.270588235,0.358744395,0.465614431,0.334379202,3/25/2004,15.00.00,1
0.18487395,0.15855573,0.093306288,0.308823529,0.396860987,0.399098083,0.317794711,3/25/2004,16.00.00,2
0.168067227,0.147566719,0.081135903,0.258823529,0.383408072,0.421645998,0.324069924,3/25/2004,17.00.00,1
0.243697479,0.229199372,0.106828938,0.302941176,0.334080717,0.456595265,0.306588974,3/25/2004,18.00.00,2
0.43697479,0.386185243,0.171061528,0.414705882,0.30044843,0.538895152,0.326759301,3/25/2004,19.00.00,2
0.386554622,0.339089482,0.156186613,0.391176471,0.282511211,0.591882751,0.342447333,3/25/2004,20.00.00,2
0.210084034,0.161695447,0.101419878,0.35,0.273542601,0.599774521,0.338861497,3/25/2004,21.00.00,2
0.12605042,0.089481947,0.06693712,0.311764706,0.237668161,0.632468997,0.320035858,3/25/2004,22.00.00,1
0.100840336,0.070643642,0.050709939,0.270588235,0.221973094,0.670800451,0.326311071,3/25/2004,23.00.00,1
0.142857143,0.086342229,0.062880325,0.285294118,0.215246637,0.688838782,0.328103989,3/26/2004,00.00.00,1
0.117647059,0.075353218,0.053414469,0.267647059,0.217488789,0.694475761,0.333034514,3/26/2004,01.00.00,1
0.100840336,0.056514914,0.045300879,0.244117647,0.210762332,0.705749718,0.331689825,3/26/2004,02.00.00,1
0.050420168,0.026687598,0,0,0.183856502,0.772266065,0.334379202,3/26/2004,03.00.00,0
0.058823529,0.034536892,0.030425963,0.173529412,0.179372197,0.782412627,0.334379202,3/26/2004,04.00.00,0
0.067226891,0.047095761,0.048681542,0.214705882,0.17264574,0.816234498,0.343343792,3/26/2004,05.00.00,0
0.075630252,0.062794349,0.06964165,0.229411765,0.179372197,0.809470124,0.345584939,3/26/2004,06.00.00,1
0.134453782,0.105180534,0.089249493,0.264705882,0.19058296,0.74746336,0.330793366,3/26/2004,07.00.00,1
0.285714286,0.262166405,0.161595673,0.323529412,0.219730942,0.671927847,0.323173465,3/26/2004,08.00.00,2
0.319327731,0.302982732,0.185936444,0.335294118,0.251121076,0.642615558,0.337965038,3/26/2004,09.00.00,2
0.260504202,0.232339089,0.156862745,0.35,0.331838565,0.497181511,0.332138055,3/26/2004,10.00.00,2
0.226890756,0.210361068,0.121703854,0.355882353,0.376681614,0.397970688,0.301658449,3/26/2004,11.00.00,2
0.168067227,0.172684458,0.075726842,0.285294118,0.430493274,0.305524239,0.268041237,3/26/2004,12.00.00,1
0.193277311,0.196232339,0.078431373,0.291176471,0.428251121,0.295377678,0.257283729,3/26/2004,13.00.00,2
0.159663866,0.131868132,0.06964165,0.25,0.365470852,0.34723788,0.254594352,3/26/2004,14.00.00,1
0.109243697,0.083202512,0.060175794,0.220588235,0.31838565,0.414881623,0.26535186,3/26/2004,15.00.00,1
0.159663866,0.138147567,0.075726842,0.255882353,0.30044843,0.462232244,0.281936351,3/26/2004,16.00.00,1
0.193277311,0.175824176,0.08586883,0.3,0.31838565,0.488162345,0.312864186,3/26/2004,17.00.00,2
0.201680672,0.182103611,0.084516565,0.308823529,0.271300448,0.514092446,0.286866876,3/26/2004,18.00.00,2
0.226890756,0.19466248,0.081135903,0.288235294,0.233183857,0.541149944,0.271178844,3/26/2004,19.00.00,2
0.218487395,0.166405024,0.081135903,0.273529412,0.224215247,0.576099211,0.281488122,3/26/2004,20.00.00,2
0.12605042,0.094191523,0.06693712,0.267647059,0.219730942,0.572717024,0.276557597,3/26/2004,21.00.00,1
0.100840336,0.072213501,0.053414469,0.25,0.217488789,0.568207441,0.271627073,3/26/2004,22.00.00,1
0.092436975,0.064364207,0.044624746,0.217647059,0.221973094,0.565952649,0.273419991,3/26/2004,23.00.00,0
0.12605042,0.081632653,0.063556457,0.255882353,0.210762332,0.602029312,0.282384581,3/27/2004,00.00.00,1
0.084033613,0.050235479,0.047329277,0.232352941,0.192825112,0.651634724,0.290900941,3/27/2004,01.00.00,1
0.100840336,0.070643642,0.050709939,0.229411765,0.18161435,0.70011274,0.302554908,3/27/2004,02.00.00,1
0.092436975,0.059654631,0,0,0.177130045,0.71589628,0.303899597,3/27/2004,03.00.00,0
0,0.059654631,0.038539554,0.185294118,0.165919283,0.730552424,0.299417302,3/27/2004,04.00.00,0
0.067226891,0.029827316,0.021636241,0.141176471,0.183856502,0.664036077,0.288659794,3/27/2004,05.00.00,0
0.075630252,0.037676609,0.036511156,0.173529412,0.141255605,0.750845547,0.287315105,3/27/2004,06.00.00,0
0.092436975,0.051805338,0.045977011,0.191176471,0.161434978,0.709131905,0.286866876,3/27/2004,07.00.00,0
0.12605042,0.105180534,0.066260987,0.208823529,0.161434978,0.720405862,0.291349171,3/27/2004,08.00.00,1
0.151260504,0.133437991,0.086544963,0.247058824,0.248878924,0.569334837,0.298072613,3/27/2004,09.00.00,1
0.176470588,0.152276295,0.087221095,0.273529412,0.347533632,0.406989853,0.28283281,3/27/2004,10.00.00,1
0.176470588,0.147566719,0.087897228,0.291176471,0.399103139,0.329199549,0.26535186,3/27/2004,11.00.00,1
0.159663866,0.141287284,0.07505071,0.273529412,0.394618834,0.33934611,0.269385926,3/27/2004,12.00.00,1
0.176470588,0.156985871,0.071670047,0.282352941,0.428251121,0.302142052,0.262662483,3/27/2004,13.00.00,1
0.210084034,0.197802198,0.092630156,0.335294118,0.396860987,0.322435175,0.257283729,3/27/2004,14.00.00,2
0.159663866,0.119309262,0.076402975,0.297058824,0.399103139,0.320180383,0.257283729,3/27/2004,15.00.00,1
0.18487395,0.185243328,0.082488168,0.317647059,0.419282511,0.293122886,0.249215598,3/27/2004,16.00.00,2
0.193277311,0.175824176,0.092630156,0.344117647,0.383408072,0.352874859,0.270730614,3/27/2004,17.00.00,2
0.226890756,0.19466248,0.111561866,0.367647059,0.35426009,0.406989853,0.288659794,3/27/2004,18.00.00,2
0.25210084,0.202511774,0.132521974,0.391176471,0.329596413,0.452085682,0.298520843,3/27/2004,19.00.00,2
0.235294118,0.191522763,0.117647059,0.35,0.304932735,0.506200676,0.313312416,3/27/2004,20.00.00,2
0.18487395,0.138147567,0.094658553,0.314705882,0.280269058,0.542277339,0.311519498,3/27/2004,21.00.00,2
0.134453782,0.106750392,0.068965517,0.282352941,0.264573991,0.572717024,0.315553563,3/27/2004,22.00.00,1
0.176470588,0.135007849,0.087897228,0.308823529,0.244394619,0.632468997,0.328552219,3/27/2004,23.00.00,1
0.193277311,0.139717425,0.081812035,0.3,0.244394619,0.630214205,0.326311071,3/28/2004,00.00.00,2
0.193277311,0.130298273,0.07505071,0.285294118,0.230941704,0.655016911,0.326311071,3/28/2004,01.00.00,2
0.142857143,0.098901099,0.058823529,0.232352941,0.208520179,0.701240135,0.326759301,3/28/2004,02.00.00,1
0.18487395,0.130298273,0,0,0.183856502,0.751972943,0.326311071,3/28/2004,03.00.00,2
0.109243697,0.080062794,0.052062204,0.202941176,0.186098655,0.73167982,0.319139399,3/28/2004,04.00.00,0
0.067226891,0.040816327,0.026369168,0.152941176,0.215246637,0.659526494,0.313760645,3/28/2004,05.00.00,0
0.092436975,0.056514914,0.052062204,0.182352941,0.17264574,0.748590755,0.313312416,3/28/2004,06.00.00,0
0.117647059,0.056514914,0.061528059,0.202941176,0.165919283,0.766629087,0.315553563,3/28/2004,07.00.00,0
0.109243697,0.073783359,0.070993915,0.220588235,0.217488789,0.66065389,0.315553563,3/28/2004,08.00.00,1
0.159663866,0.117739403,0.089925625,0.244117647,0.280269058,0.564825254,0.324518153,3/28/2004,09.00.00,1
0.193277311,0.141287284,0.086544963,0.276470588,0.376681614,0.416009019,0.314657104,3/28/2004,10.00.00,2
0.193277311,0.149136578,0.085192698,0.282352941,0.430493274,0.352874859,0.308830121,3/28/2004,11.00.00,2
0.151260504,0.120879121,0.062204192,0.252941176,0.477578475,0.297632469,0.296279695,3/28/2004,12.00.00,1
0.117647059,0.089481947,0.044624746,0.211764706,0.475336323,0.26042841,0.258628418,3/28/2004,13.00.00,0
0.084033613,0.059654631,0.033806626,0.155882353,0.417040359,0.281848929,0.238458091,3/28/2004,14.00.00,0
0.117647059,0.075353218,0.047329277,0.191176471,0.403587444,0.30777903,0.250560287,3/28/2004,15.00.00,0
0.109243697,0.067503925,0.049357674,0.205882353,0.408071749,0.319052988,0.262214254,3/28/2004,16.00.00,0
0.109243697,0.064364207,0.052062204,0.220588235,0.381165919,0.354002255,0.271178844,3/28/2004,17.00.00,1
0.117647059,0.073783359,0.058147397,0.252941176,0.349775785,0.394588501,0.276557597,3/28/2004,18.00.00,1
0.159663866,0.09733124,0.062880325,0.276470588,0.316143498,0.453213078,0.288659794,3/28/2004,19.00.00,1
0.151260504,0.086342229,0.070993915,0.302941176,0.30044843,0.487034949,0.296727925,3/28/2004,20.00.00,1
0.092436975,0.051805338,0.045300879,0.238235294,0.275784753,0.527621195,0.299865531,3/28/2004,21.00.00,1
0.092436975,0.050235479,0.042596349,0.235294118,0.266816143,0.524239008,0.289108023,3/28/2004,22.00.00,1
0.092436975,0.045525903,0.042596349,0.226470588,0.257847534,0.525366404,0.28328104,3/28/2004,23.00.00,1
