CO(GT),C6H6(GT),NOx(GT),NO2(GT),Date,Time,PollutionLevel
0.100840336,0.075353218,0.038539554,0.232352941,3/31/2004,23.00.00,1
0.134453782,0.098901099,0.064908722,0.252941176,4/1/2004,00.00.00,1
0.100840336,0.080062794,0.057471264,0.205882353,4/1/2004,01.00.00,0
0.092436975,0.064364207,0.033806626,0.161764706,4/1/2004,02.00.00,0
0.075630252,0.062794349,0,0,4/1/2004,03.00.00,0
0.075630252,0.045525903,0.043272481,0.147058824,4/1/2004,05.00.00,0
0.352941176,0.310832025,0.231237323,0.276470588,4/1/2004,07.00.00,2
0.521008403,0.500784929,0.255578093,0.35,4/1/2004,08.00.00,2
0.386554622,0.32967033,0.205544287,0.408823529,4/1/2004,09.00.00,2
0.235294118,0.183673469,0.129817444,0.332352941,4/1/2004,10.00.00,2
0.134453782,0.106750392,0.087897228,0.258823529,4/1/2004,11.00.00,1
0.142857143,0.116169545,0.071670047,0.214705882,4/1/2004,12.00.00,1
0.142857143,0.135007849,0.068965517,0.214705882,4/1/2004,13.00.00,1
0.142857143,0,0.06693712,0.211764706,4/1/2004,14.00.00,1
0.159663866,0,0.073022312,0.238235294,4/1/2004,15.00.00,1
0.193277311,0,0.08857336,0.273529412,4/1/2004,16.00.00,2
0.277310924,0.257456829,0.110209601,0.311764706,4/1/2004,17.00.00,2
0.352941176,0.332810047,0.142663962,0.388235294,4/1/2004,18.00.00,2
0.411764706,0.31711146,0.181879648,0.473529412,4/1/2004,20.00.00,2
0.168067227,0.155416013,0.08586883,0.332352941,4/1/2004,22.00.00,2
0.168067227,0.133437991,0.082488168,0.302941176,4/1/2004,23.00.00,1
0.168067227,0.125588697,0.085192698,0.305882353,4/2/2004,00.00.00,1
0.109243697,0.087912088,0.056795132,0.273529412,4/2/2004,01.00.00,1
0.084033613,0.050235479,0.039215686,0.176470588,4/2/2004,02.00.00,0
0,0.043956044,0.025016903,0.152941176,4/2/2004,04.00.00,0
0.058823529,0.040816327,0.037863421,0.194117647,4/2/2004,05.00.00,0
0.218487395,0.204081633,0.107505071,0.320588235,4/2/2004,07.00.00,2
0.327731092,0.318681319,0.128465179,0.335294118,4/2/2004,08.00.00,2
0.420168067,0.324960754,0.168356998,0.408823529,4/2/2004,09.00.00,2
0.277310924,0.249607535,0.132521974,0.373529412,4/2/2004,10.00.00,2
0.243697479,0.222919937,0.121703854,0.373529412,4/2/2004,11.00.00,2
0.260504202,0.249607535,0.112914131,0.397058824,4/2/2004,12.00.00,2
0.226890756,0.230769231,0.102772143,0.370588235,4/2/2004,14.00.00,2
0.226890756,0.21978022,0.100743746,0.355882353,4/2/2004,15.00.00,2
0.31092437,0.309262166,0.125084517,0.405882353,4/2/2004,17.00.00,2
0.378151261,0.36577708,0.150777552,0.485294118,4/2/2004,18.00.00,2
0.394957983,0.37833595,0.145368492,0.452941176,4/2/2004,19.00.00,2
0.462184874,0.398744113,0.183231913,0.494117647,4/2/2004,20.00.00,2
0.25210084,0.221350078,0.121703854,0.429411765,4/2/2004,21.00.00,2
0.159663866,0.15855573,0.07775524,0.364705882,4/2/2004,22.00.00,2
0.193277311,0.189952904,0.100743746,0.364705882,4/2/2004,23.00.00,2
0.134453782,0.141287284,0.066260987,0.311764706,4/3/2004,00.00.00,1
0.100840336,0.083202512,0.046653144,0.244117647,4/3/2004,02.00.00,1
0.075630252,0.059654631,0,0,4/3/2004,03.00.00,0
0.067226891,0.047095761,0.040567951,0.217647059,4/3/2004,04.00.00,0
0.067226891,0.051805338,0.037863421,0.188235294,4/3/2004,05.00.00,0
0.075630252,0.054945055,0.049357674,0.202941176,4/3/2004,06.00.00,0
0.25210084,0.238618524,0.137254902,0.282352941,4/3/2004,08.00.00,2
0,0.178963893,0,0,4/3/2004,11.00.00,1
0,0.166405024,0,0,4/3/2004,13.00.00,1
0,0.169544741,0,0,4/3/2004,14.00.00,1
0,0.186813187,0,0,4/3/2004,15.00.00,2
0,0.211930926,0,0,4/3/2004,16.00.00,2
0,0.238618524,0,0,4/3/2004,17.00.00,2
0,0.222919937,0,0,4/3/2004,20.00.00,2
0,0.133437991,0,0,4/3/2004,21.00.00,1
0,0.14599686,0,0,4/3/2004,23.00.00,1
0,0.12244898,0,0,4/4/2004,00.00.00,1
0,0.08477237,0,0,4/4/2004,02.00.00,0
0,0.087912088,0,0,4/4/2004,03.00.00,0
0,0.054945055,0,0,4/4/2004,04.00.00,0
0,0.047095761,0,0,4/4/2004,05.00.00,0
0,0.069073783,0,0,4/4/2004,06.00.00,0
0,0.054945055,0,0,4/4/2004,07.00.00,0
0,0.065934066,0,0,4/4/2004,08.00.00,0
0,0.125588697,0,0,4/4/2004,09.00.00,1
0,0.141287284,0,0,4/4/2004,10.00.00,1
0,0.135007849,0,0,4/4/2004,12.00.00,1
0,0.111459969,0,0,4/4/2004,13.00.00,0
0,0.087912088,0,0,4/4/2004,14.00.00,0
0,0.156985871,0,0,4/4/2004,15.00.00,1
0,0.15855573,0,0,4/4/2004,17.00.00,1
0,0.156985871,0,0,4/4/2004,18.00.00,1
0,0.204081633,0,0,4/4/2004,19.00.00,2
0,0.164835165,0,0,4/4/2004,20.00.00,1
0,0.081632653,0,0,4/4/2004,21.00.00,0
0,0.108320251,0,0,4/4/2004,22.00.00,0
0,0.100470958,0,0,4/4/2004,23.00.00,0
0,0.073783359,0,0,4/5/2004,00.00.00,0
0,0.037676609,0,0,4/5/2004,01.00.00,0
0,0.034536892,0,0,4/5/2004,02.00.00,0
0,0.017268446,0,0,4/5/2004,03.00.00,0
0,0.014128728,0,0,4/5/2004,04.00.00,0
0,0.04866562,0,0,4/5/2004,05.00.00,0
0,0.09733124,0,0,4/5/2004,06.00.00,0
0,0.20722135,0,0,4/5/2004,07.00.00,2
0,0.405023548,0,0,4/5/2004,08.00.00,2
0,0.285714286,0,0,4/5/2004,09.00.00,2
0.260504202,0.224489796,0.159567275,0.364705882,4/5/2004,10.00.00,2
0.25210084,0.215070644,0.154158215,0.355882353,4/5/2004,11.00.00,2
0.268907563,0.246467818,0.1392833,0.335294118,4/5/2004,12.00.00,2
0.210084034,0.197802198,0.106828938,0.311764706,4/5/2004,14.00.00,2
0.168067227,0.150706436,0.066260987,0.241176471,4/5/2004,16.00.00,1
0.268907563,0.25588697,0.108181204,0.326470588,4/5/2004,17.00.00,2
0.344537815,0.310832025,0.131169709,0.388235294,4/5/2004,18.00.00,2
0.327731092,0.282574568,0.117647059,0.355882353,4/5/2004,19.00.00,2
0.134453782,0.114599686,0.060851927,0.270588235,4/5/2004,23.00.00,1
0.084033613,0.064364207,0.041244084,0.208823529,4/6/2004,00.00.00,0
0.067226891,0.042386185,0.024340771,0.15,4/6/2004,01.00.00,0
0.042016807,0.023547881,0.016903313,0.114705882,4/6/2004,02.00.00,0
0.042016807,0.029827316,0,0,4/6/2004,03.00.00,0
0.042016807,0.028257457,0.016227181,0.102941176,4/6/2004,04.00.00,0
0.067226891,0.053375196,0.049357674,0.188235294,4/6/2004,05.00.00,0
0.142857143,0.133437991,0.110885734,0.276470588,4/6/2004,06.00.00,1
0.378151261,0.37833595,0.2224476,0.394117647,4/6/2004,07.00.00,2
0.369747899,0.345368917,0.173089926,0.367647059,4/6/2004,09.00.00,2
0.134453782,0.119309262,0.070993915,0.229411765,4/6/2004,11.00.00,1
0.218487395,0.227629513,0.091954023,0.267647059,4/6/2004,12.00.00,2
0.159663866,0.144427002,0.07775524,0.332352941,4/6/2004,15.00.00,2
0.159663866,0.161695447,0.073698445,0.288235294,4/6/2004,16.00.00,1
0.226890756,0.21978022,0.096686951,0.341176471,4/6/2004,17.00.00,2
0.277310924,0.237048666,0.122379986,0.370588235,4/6/2004,19.00.00,2
0.151260504,0.133437991,0.061528059,0.264705882,4/6/2004,21.00.00,1
0.092436975,0.075353218,0.044624746,0.217647059,4/6/2004,23.00.00,0
0.075630252,0.062794349,0.037863421,0.197058824,4/7/2004,00.00.00,0
0.058823529,0.03610675,0.023664638,0.135294118,4/7/2004,01.00.00,0
0.025210084,0.010989011,0,0,4/7/2004,03.00.00,0
0.025210084,0.010989011,0.00811359,0.055882353,4/7/2004,04.00.00,0
0.025210084,0.01255887,0.014874915,0.094117647,4/7/2004,05.00.00,0
0.067226891,0.056514914,0.037187289,0.179411765,4/7/2004,06.00.00,0
0.235294118,0.202511774,0.102772143,0.326470588,4/7/2004,07.00.00,2
0.260504202,0.246467818,0.103448276,0.3,4/7/2004,08.00.00,2
0.193277311,0.135007849,0.102772143,0.341176471,4/7/2004,09.00.00,2
0.134453782,0.116169545,0.075726842,0.282352941,4/7/2004,10.00.00,1
0.12605042,0.103610675,0.08045977,0.285294118,4/7/2004,11.00.00,1
0.134453782,0.12244898,0.082488168,0.323529412,4/7/2004,12.00.00,1
0.117647059,0.095761381,0.056795132,0.232352941,4/7/2004,14.00.00,1
0.159663866,0.117739403,0.098715348,0.305882353,4/7/2004,15.00.00,1
0.100840336,0.092621664,0.043948614,0.202941176,4/7/2004,16.00.00,0
0.100840336,0.050235479,0.041920216,0.208823529,4/7/2004,21.00.00,0
0.12605042,0.089481947,0.056795132,0.261764706,4/8/2004,01.00.00,1
0.092436975,0.064364207,0.037863421,0.211764706,4/8/2004,02.00.00,0
0.067226891,0.051805338,0,0,4/8/2004,03.00.00,0
0,0.028257457,0.029073698,0.167647059,4/8/2004,04.00.00,0
0.067226891,0.043956044,0.046653144,0.182352941,4/8/2004,05.00.00,0
0.218487395,0.216640502,0.108857336,0.235294118,4/8/2004,07.00.00,2
0.428571429,0.425431711,0.208248817,0.347058824,4/8/2004,08.00.00,2
0.352941176,0.299843014,0.202839757,0.382352941,4/8/2004,09.00.00,2
0.176470588,0.177394035,0.082488168,0.282352941,4/8/2004,12.00.00,1
0.210084034,0.20722135,0.08586883,0.297058824,4/8/2004,15.00.00,2
0.159663866,0.167974882,0.071670047,0.279411765,4/8/2004,16.00.00,1
0.302521008,0.309262166,0.129817444,0.405882353,4/8/2004,17.00.00,2
0.529411765,0.456828885,0.220419202,0.502941176,4/8/2004,19.00.00,2
0.361344538,0.248037677,0.156862745,0.4,4/8/2004,20.00.00,2
0.134453782,0.10989011,0.062204192,0.273529412,4/8/2004,21.00.00,1
0.151260504,0,0.079783638,0.285294118,4/9/2004,01.00.00,1
0.084033613,0,0,0,4/9/2004,03.00.00,0
0.084033613,0,0.065584855,0.232352941,4/9/2004,04.00.00,1
0.075630252,0,0.098039216,0.247058824,4/9/2004,05.00.00,1
0.243697479,0,0.145368492,0.344117647,4/9/2004,08.00.00,2
0.226890756,0,0.160243408,0.358823529,4/9/2004,09.00.00,2
0.201680672,0,0.128465179,0.35,4/9/2004,10.00.00,2
0.218487395,0,0.148073022,0.355882353,4/9/2004,11.00.00,2
0.344537815,0,0.198782961,0.373529412,4/9/2004,12.00.00,2
0.18487395,0,0.118999324,0.35,4/9/2004,14.00.00,2
0.285714286,0,0.164300203,0.402941176,4/9/2004,15.00.00,2
0.302521008,0,0.14469236,0.408823529,4/9/2004,16.00.00,2
0.210084034,0,0.095334686,0.344117647,4/9/2004,17.00.00,2
0.285714286,0,0.133198107,0.402941176,4/9/2004,19.00.00,2
0.25210084,0,0.129141312,0.373529412,4/9/2004,20.00.00,2
0.176470588,0,0.107505071,0.314705882,4/9/2004,21.00.00,1
0.109243697,0.08477237,0.056118999,0.232352941,4/10/2004,00.00.00,1
0.142857143,0.108320251,0.079783638,0.229411765,4/10/2004,01.00.00,1
0.142857143,0.100470958,0.068289385,0.220588235,4/10/2004,02.00.00,1
0.084033613,0.056514914,0,0,4/10/2004,03.00.00,0
0.067226891,0.051805338,0.031102096,0.152941176,4/10/2004,04.00.00,0
0.084033613,0.062794349,0.054766734,0.161764706,4/10/2004,05.00.00,0
0.142857143,0.128728414,0.101419878,0.211764706,4/10/2004,07.00.00,1
0.168067227,0.155416013,0.093306288,0.223529412,4/10/2004,08.00.00,1
0.168067227,0.138147567,0.083840433,0.247058824,4/10/2004,09.00.00,1
0.159663866,0.131868132,0.083840433,0.264705882,4/10/2004,10.00.00,1
0.176470588,0.117739403,0.07775524,0.261764706,4/10/2004,11.00.00,1
0.151260504,0.12244898,0.068289385,0.255882353,4/10/2004,12.00.00,1
0.12605042,0.100470958,0.060851927,0.258823529,4/10/2004,13.00.00,1
0.109243697,0.080062794,0.060851927,0.238235294,4/10/2004,14.00.00,1
0.117647059,0.108320251,0.060175794,0.261764706,4/10/2004,15.00.00,1
0.12605042,0.106750392,0.062204192,0.267647059,4/10/2004,16.00.00,1
0.142857143,0.116169545,0.06964165,0.305882353,4/10/2004,17.00.00,1
0.168067227,0.136577708,0.082488168,0.326470588,4/10/2004,18.00.00,1
0.210084034,0.175824176,0.107505071,0.379411765,4/10/2004,19.00.00,2
0.201680672,0.164835165,0.116294794,0.391176471,4/10/2004,20.00.00,2
0.243697479,0.182103611,0.126436782,0.367647059,4/10/2004,22.00.00,2
0.210084034,0.152276295,0.117647059,0.344117647,4/10/2004,23.00.00,2
0.117647059,0.080062794,0.050709939,0.247058824,4/11/2004,00.00.00,1
0.100840336,0.062794349,0.032454361,0.185294118,4/11/2004,01.00.00,0
0,0.047095761,0.025693036,0.152941176,4/11/2004,04.00.00,0
0.058823529,0.045525903,0.025693036,0.144117647,4/11/2004,05.00.00,0
0.067226891,0.045525903,0.027721433,0.144117647,4/11/2004,06.00.00,0
0.075630252,0.047095761,0.034482759,0.152941176,4/11/2004,07.00.00,0
0.092436975,0.058084772,0.041244084,0.170588235,4/11/2004,08.00.00,0
0.134453782,0.09733124,0.058823529,0.226470588,4/11/2004,10.00.00,1
0.151260504,0.114599686,0.07234618,0.264705882,4/11/2004,11.00.00,1
0.218487395,0.144427002,0.108857336,0.347058824,4/11/2004,12.00.00,2
0.050420168,0.03610675,0.017579446,0.102941176,4/11/2004,14.00.00,0
0.100840336,0.051805338,0.043948614,0.179411765,4/11/2004,17.00.00,0
0.117647059,0.062794349,0.050709939,0.235294118,4/11/2004,18.00.00,1
0.168067227,0.089481947,0.062880325,0.273529412,4/11/2004,19.00.00,1
0.092436975,0.053375196,0.042596349,0.229411765,4/11/2004,20.00.00,1
0.092436975,0.045525903,0.042596349,0.217647059,4/11/2004,22.00.00,0
0.092436975,0.04866562,0.044624746,0.238235294,4/11/2004,23.00.00,1
0.058823529,0.025117739,0.027721433,0.170588235,4/12/2004,00.00.00,0
0.050420168,0.026687598,0,0,4/12/2004,03.00.00,0
0.025210084,0.007849294,0.01081812,0.076470588,4/12/2004,05.00.00,0
0.033613445,0.010989011,0.022312373,0.144117647,4/12/2004,06.00.00,0
0.067226891,0.034536892,0.042596349,0.214705882,4/12/2004,09.00.00,0
0.109243697,0.06122449,0.070317782,0.273529412,4/12/2004,11.00.00,1
0.092436975,0.043956044,0.057471264,0.208823529,4/12/2004,12.00.00,0
0.100840336,0.056514914,0.060175794,0.226470588,4/12/2004,15.00.00,1
0.117647059,0.04866562,0.064908722,0.241176471,4/12/2004,16.00.00,1
0.100840336,0.054945055,0.059499662,0.226470588,4/12/2004,17.00.00,1
0.100840336,0.058084772,0.059499662,0.241176471,4/12/2004,20.00.00,1
0.067226891,0.042386185,0.044624746,0.217647059,4/12/2004,21.00.00,0
0.067226891,0.040816327,0.041244084,0.2,4/12/2004,22.00.00,0
0.067226891,0.037676609,0.036511156,0.191176471,4/12/2004,23.00.00,0
0.058823529,0.031397174,0.031102096,0.170588235,4/13/2004,00.00.00,0
0.025210084,0.018838305,0.012170385,0.085294118,4/13/2004,02.00.00,0
0.058823529,0.04866562,0.051386072,0.2,4/13/2004,05.00.00,0
0.134453782,0.108320251,0.100743746,0.291176471,4/13/2004,06.00.00,1
0.327731092,0.299843014,0.221771467,0.382352941,4/13/2004,07.00.00,2
0.378151261,0.346938776,0.190669371,0.376470588,4/13/2004,08.00.00,2
0.226890756,0.185243328,0.1392833,0.352941176,4/13/2004,09.00.00,2
0.134453782,0.114599686,0.089925625,0.273529412,4/13/2004,10.00.00,1
0.134453782,0.113029827,0.078431373,0.247058824,4/13/2004,12.00.00,1
0.12605042,0.120879121,0.075726842,0.255882353,4/13/2004,13.00.00,1
0.151260504,0.152276295,0.086544963,0.255882353,4/13/2004,14.00.00,1
0.176470588,0.153846154,0.098039216,0.302941176,4/13/2004,15.00.00,1
0.25210084,0.240188383,0.124408384,0.347058824,4/13/2004,17.00.00,2
0.386554622,0.337519623,0.164300203,0.394117647,4/13/2004,18.00.00,2
0.420168067,0.340659341,0.175118323,0.423529412,4/13/2004,19.00.00,2
0.176470588,0.14599686,0.097363083,0.317647059,4/13/2004,21.00.00,1
0.12605042,0.106750392,0.073022312,0.264705882,4/13/2004,23.00.00,1
0.075630252,0.06122449,0.049357674,0.214705882,4/14/2004,01.00.00,0
0.058823529,0.042386185,0.031778229,0.176470588,4/14/2004,02.00.00,0
0.033613445,0.029827316,0,0,4/14/2004,03.00.00,0
0,0.026687598,0.030425963,0.167647059,4/14/2004,04.00.00,0
0.134453782,0.116169545,0.076402975,0.208823529,4/14/2004,06.00.00,1
0.361344538,0.287284144,0.177822853,0.35,4/14/2004,09.00.00,2
0.176470588,0.139717425,0.099391481,0.279411765,4/14/2004,11.00.00,1
0.176470588,0.163265306,0.089249493,0.279411765,4/14/2004,12.00.00,1
0,0.152276295,0,0,4/14/2004,13.00.00,1
0,0.200941915,0,0,4/14/2004,14.00.00,2
0,0.202511774,0,0,4/14/2004,15.00.00,2
0,0.139717425,0,0,4/14/2004,16.00.00,1
0,0.172684458,0,0,4/14/2004,17.00.00,1
0,0.197802198,0,0,4/14/2004,18.00.00,2
0,0.208791209,0,0,4/14/2004,19.00.00,2
0,0.204081633,0,0,4/14/2004,21.00.00,2
0,0.12244898,0,0,4/14/2004,22.00.00,1
0,0.091051805,0,0,4/14/2004,23.00.00,0
0,0.073783359,0,0,4/15/2004,00.00.00,0
0,0.04866562,0,0,4/15/2004,01.00.00,0
0,0.032967033,0,0,4/15/2004,02.00.00,0
0,0.026687598,0,0,4/15/2004,03.00.00,0
0,0.020408163,0,0,4/15/2004,04.00.00,0
0,0.124018838,0,0,4/15/2004,06.00.00,1
0,0.335949765,0,0,4/15/2004,07.00.00,2
0,0.346938776,0,0,4/15/2004,08.00.00,2
0.327731092,0.299843014,0.208924949,0.335294118,4/15/2004,09.00.00,2
0.319327731,0.271585557,0.221095335,0.373529412,4/15/2004,10.00.00,2
0.294117647,0.266875981,0.131845842,0.352941176,4/15/2004,13.00.00,2
0.336134454,0.306122449,0.156186613,0.379411765,4/15/2004,14.00.00,2
0.25210084,0.232339089,0.114942529,0.335294118,4/15/2004,15.00.00,2
0.260504202,0.21978022,0.129817444,0.379411765,4/15/2004,16.00.00,2
0.495798319,0.441130298,0.195402299,0.438235294,4/15/2004,18.00.00,2
0.613445378,0.529042386,0.237322515,0.464705882,4/15/2004,19.00.00,2
0.512605042,0.379905808,0.215686275,0.435294118,4/15/2004,20.00.00,2
0.386554622,0.310832025,0.178498986,0.394117647,4/15/2004,21.00.00,2
0.210084034,0.14599686,0.097363083,0.326470588,4/15/2004,22.00.00,2
0.18487395,0.114599686,0.08045977,0.311764706,4/15/2004,23.00.00,2
0.159663866,0.105180534,0.064908722,0.273529412,4/16/2004,01.00.00,1
0.134453782,0.094191523,0.052062204,0.244117647,4/16/2004,02.00.00,1
0.084033613,0.042386185,0,0,4/16/2004,03.00.00,0
0.168067227,0.156985871,0.121703854,0.255882353,4/16/2004,06.00.00,1
0.378151261,0.364207221,0.237998648,0.320588235,4/16/2004,07.00.00,2
0.344537815,0.293563579,0.188640974,0.341176471,4/16/2004,08.00.00,2
0.218487395,0.155416013,0.125760649,0.308823529,4/16/2004,09.00.00,2
0.218487395,0.172684458,0.116294794,0.317647059,4/16/2004,11.00.00,2
0.201680672,0.164835165,0.08586883,0.294117647,4/16/2004,12.00.00,2
0.386554622,0.296703297,0.189317106,0.435294118,4/16/2004,14.00.00,2
0.336134454,0.274725275,0.16362407,0.370588235,4/16/2004,15.00.00,2
0.478991597,0.361067504,0.208924949,0.417647059,4/16/2004,17.00.00,2
0.504201681,0.312401884,0.207572684,0.411764706,4/16/2004,20.00.00,2
0.285714286,0.196232339,0.151453685,0.344117647,4/16/2004,21.00.00,2
0.226890756,0.150706436,0.112237999,0.302941176,4/16/2004,22.00.00,2
0.260504202,0.156985871,0.115618661,0.291176471,4/16/2004,23.00.00,2
0.218487395,0.127158556,0.114266396,0.294117647,4/17/2004,00.00.00,2
0.159663866,0.100470958,0.06964165,0.244117647,4/17/2004,02.00.00,1
0,0.047095761,0,0,4/17/2004,04.00.00,0
0,0.080062794,0,0,4/17/2004,06.00.00,0
0,0.127158556,0,0,4/17/2004,07.00.00,1
0,0.138147567,0,0,4/17/2004,08.00.00,1
0,0.144427002,0,0,4/17/2004,10.00.00,1
0,0.094191523,0,0,4/17/2004,11.00.00,0
0,0.078492936,0,0,4/17/2004,12.00.00,0
0,0.117739403,0,0,4/17/2004,13.00.00,0
0,0.08477237,0,0,4/17/2004,16.00.00,0
0,0.086342229,0,0,4/17/2004,18.00.00,0
0,0.128728414,0,0,4/17/2004,20.00.00,1
0,0.083202512,0,0,4/17/2004,21.00.00,0
0,0.167974882,0,0,4/17/2004,23.00.00,1
0,0.108320251,0,0,4/18/2004,00.00.00,0
0,0.098901099,0,0,4/18/2004,01.00.00,0
0,0.050235479,0,0,4/18/2004,04.00.00,0
0,0.029827316,0,0,4/18/2004,05.00.00,0
0,0.03610675,0,0,4/18/2004,06.00.00,0
0,0.045525903,0,0,4/18/2004,08.00.00,0
0,0.065934066,0,0,4/18/2004,09.00.00,0
0,0.114599686,0,0,4/18/2004,11.00.00,0
0,0.083202512,0,0,4/18/2004,12.00.00,0
0,0.053375196,0,0,4/18/2004,13.00.00,0
0,0.053375196,0,0,4/18/2004,14.00.00,0
0,0.106750392,0,0,4/18/2004,15.00.00,0
0,0.211930926,0,0,4/18/2004,19.00.00,2
0,0.144427002,0,0,4/18/2004,20.00.00,1
0,0.103610675,0,0,4/18/2004,22.00.00,0
0,0.142857143,0,0,4/18/2004,23.00.00,1
0,0.065934066,0,0,4/19/2004,01.00.00,0
0,0.053375196,0,0,4/19/2004,02.00.00,0
0,0.026687598,0,0,4/19/2004,03.00.00,0
0,0.034536892,0,0,4/19/2004,05.00.00,0
0,0.108320251,0,0,4/19/2004,06.00.00,0
0,0.293563579,0,0,4/19/2004,08.00.00,2
0,0.133437991,0,0,4/19/2004,09.00.00,1
0,0.106750392,0,0,4/19/2004,10.00.00,0
0,0.1711146,0,0,4/19/2004,12.00.00,1
0,0.210361068,0,0,4/19/2004,13.00.00,2
0,0.124018838,0,0,4/19/2004,14.00.00,1
0,0.138147567,0,0,4/19/2004,15.00.00,1
0,0.180533752,0,0,4/19/2004,16.00.00,1
0,0.185243328,0,0,4/19/2004,17.00.00,2
0,0.130298273,0,0,4/19/2004,18.00.00,1
0,0.124018838,0,0,4/19/2004,19.00.00,1
0,0.105180534,0,0,4/19/2004,20.00.00,0
0,0.072213501,0,0,4/19/2004,21.00.00,0
0,0.078492936,0,0,4/19/2004,22.00.00,0
0,0.083202512,0,0,4/19/2004,23.00.00,0
0,0.06122449,0,0,4/20/2004,00.00.00,0
0,0.045525903,0,0,4/20/2004,01.00.00,0
0,0.01255887,0,0,4/20/2004,03.00.00,0
0,0.045525903,0,0,4/20/2004,05.00.00,0
0,0.324960754,0,0,4/20/2004,07.00.00,2
0,0.469387755,0,0,4/20/2004,08.00.00,2
0,0.315541601,0,0,4/20/2004,09.00.00,2
0,0.293563579,0,0,4/20/2004,12.00.00,2
0,0.124018838,0,0,4/20/2004,15.00.00,1
0,0.215070644,0,0,4/20/2004,16.00.00,2
0,0.397174254,0,0,4/20/2004,18.00.00,2
0,0.323390895,0,0,4/20/2004,20.00.00,2
0,0.120879121,0,0,4/20/2004,22.00.00,0
0,0.091051805,0,0,4/21/2004,01.00.00,0
0,0.050235479,0,0,4/21/2004,02.00.00,0
0,0.047095761,0,0,4/21/2004,03.00.00,0
0,0.031397174,0,0,4/21/2004,04.00.00,0
0,0.136577708,0,0,4/21/2004,06.00.00,1
0,0.423861852,0,0,4/21/2004,07.00.00,2
0,0.632653061,0,0,4/21/2004,08.00.00,2
0,0.172684458,0,0,4/21/2004,11.00.00,1
0,0.166405024,0,0,4/21/2004,12.00.00,1
0,0.164835165,0,0,4/21/2004,13.00.00,1
0,0.14599686,0,0,4/21/2004,15.00.00,1
0,0.527472527,0,0,4/21/2004,19.00.00,2
0,0.408163265,0,0,4/21/2004,20.00.00,2
0,0.111459969,0,0,4/21/2004,23.00.00,0
0,0.100470958,0,0,4/22/2004,00.00.00,0
0,0.072213501,0,0,4/22/2004,01.00.00,0
0,0.047095761,0,0,4/22/2004,02.00.00,0
0,0.034536892,0,0,4/22/2004,03.00.00,0
0,0.034536892,0,0,4/22/2004,05.00.00,0
0,0.089481947,0,0,4/22/2004,06.00.00,0
0,0.216640502,0,0,4/22/2004,07.00.00,2
0,0.339089482,0,0,4/22/2004,08.00.00,2
0,0.409733124,0,0,4/22/2004,09.00.00,2
0,0.315541601,0,0,4/22/2004,10.00.00,2
